City,Date,PM2.5,PM10,NO,NO2,CO,SO2,O3,AQI,AQI_Bucket
Lucknow,2015-06-01,23.1,75.16,2.94,10.86,2.47,9.28,39.34,112.0,Moderate
Lucknow,2015-06-02,44.99,75.16,2.13,10.87,2.46,13.14,43.93,116.0,Moderate
Lucknow,2015-06-03,71.26,75.16,3.94,15.29,2.43,7.48,43.95,189.0,Moderate
Lucknow,2015-06-04,61.85,75.16,2.7,12.77,2.59,7.77,43.57,198.0,Moderate
Lucknow,2015-06-06,76.8,75.16,2.47,10.79,2.1,14.44,44.27,193.0,Moderate
Lucknow,2015-06-07,70.64,75.16,4.99,9.95,2.29,9.9,39.97,191.0,Moderate
Lucknow,2015-06-09,53.52,75.16,4.87,13.08,2.23,9.38,41.7,161.0,Moderate
Lucknow,2015-06-11,53.19,75.16,1.99,11.98,2.06,10.69,44.75,119.0,Moderate
Lucknow,2015-06-12,47.72,75.16,1.61,12.5,2.06,6.47,53.5,139.0,Moderate
Lucknow,2015-06-13,52.73,75.16,1.54,11.89,1.89,8.09,55.64,106.0,Moderate
Lucknow,2015-06-14,42.28,75.16,0.91,12.6,1.53,7.83,55.76,101.0,Moderate
Lucknow,2015-06-17,32.33,75.16,2.56,10.69,1.84,16.53,57.49,103.0,Moderate
Lucknow,2015-06-19,37.29,75.16,2.05,11.97,2.17,18.63,60.81,102.0,Moderate
Lucknow,2015-06-20,123.5,75.16,2.13,8.84,5.77,17.75,57.42,104.0,Moderate
Lucknow,2015-06-22,64.33,75.16,1.87,9.11,3.71,10.52,56.85,159.0,Moderate
Lucknow,2015-06-23,71.33,75.16,1.85,9.33,1.26,13.09,56.85,157.0,Moderate
Lucknow,2015-06-24,35.56,75.16,2.18,8.92,2.34,11.06,57.24,132.0,Moderate
Lucknow,2015-06-26,35.19,75.16,2.01,9.24,2.66,11.25,24.84,188.0,Moderate
Lucknow,2015-06-27,19.15,75.16,2.14,9.31,10.18,9.73,24.37,167.0,Moderate
Lucknow,2015-06-30,17.81,75.16,2.62,9.11,7.09,15.69,24.65,131.0,Moderate
Lucknow,2015-07-04,19.77,75.16,2.4,9.48,2.88,12.44,25.9,115.0,Moderate
Lucknow,2015-07-05,21.85,75.16,2.53,9.41,4.15,17.99,25.57,152.0,Moderate
Lucknow,2015-07-06,27.82,75.16,2.44,15.94,10.51,9.22,25.93,153.0,Moderate
Lucknow,2015-07-08,18.47,75.16,2.21,8.56,9.11,10.63,25.11,112.0,Moderate
Lucknow,2015-07-11,29.6,75.16,2.03,7.8,5.38,10.03,25.25,112.0,Moderate
Lucknow,2015-07-15,34.86,75.16,5.27,9.73,7.03,9.6,29.54,149.0,Moderate
Lucknow,2015-07-16,24.42,75.16,4.87,9.61,7.86,10.29,29.33,136.0,Moderate
Lucknow,2015-07-17,23.99,75.16,3.17,7.74,7.65,9.23,29.38,133.0,Moderate
Lucknow,2015-07-18,24.5,75.16,3.17,8.83,8.74,9.92,29.94,123.0,Moderate
Lucknow,2015-07-19,25.45,75.16,3.46,9.37,8.99,9.19,30.2,120.0,Moderate
Lucknow,2015-07-20,25.49,75.16,3.05,9.44,9.61,8.63,29.08,165.0,Moderate
Lucknow,2015-07-21,24.02,75.16,2.48,8.93,6.72,10.03,28.94,136.0,Moderate
Lucknow,2015-07-23,62.19,75.16,10.15,12.36,2.1,9.24,29.04,141.0,Moderate
Lucknow,2015-07-24,52.39,75.16,4.39,9.08,2.34,10.72,30.29,156.0,Moderate
Lucknow,2015-07-25,49.34,75.16,4.7,12.14,1.97,9.09,24.92,139.0,Moderate
Lucknow,2015-07-26,35.5,75.16,3.74,7.94,2.76,13.01,21.02,127.0,Moderate
Lucknow,2015-07-27,44.01,75.16,5.43,6.4,6.47,11.03,19.89,116.0,Moderate
Lucknow,2015-07-28,51.09,75.16,13.67,12.94,2.38,9.42,26.09,139.0,Moderate
Lucknow,2015-07-29,43.47,75.16,3.07,7.81,3.16,10.44,30.68,139.0,Moderate
Lucknow,2015-07-30,41.28,75.16,3.14,7.26,2.15,11.25,27.57,136.0,Moderate
Lucknow,2015-07-31,48.46,75.16,4.06,7.82,2.2,15.24,30.32,104.0,Moderate
Lucknow,2015-08-01,48.58,75.16,3.64,7.87,6.96,6.8,34.52,194.0,Moderate
Lucknow,2015-08-02,49.0,75.16,3.26,8.32,1.24,6.7,33.49,105.0,Moderate
Lucknow,2015-08-05,46.36,75.16,3.23,7.47,1.5,10.32,26.69,118.0,Moderate
Lucknow,2015-08-06,55.45,75.16,2.62,7.19,1.51,11.31,28.24,107.0,Moderate
Lucknow,2015-08-07,43.3,75.16,3.02,8.39,1.24,10.8,17.7,110.0,Moderate
Lucknow,2015-08-08,44.99,75.16,4.2,8.44,4.03,8.14,14.84,142.0,Moderate
Lucknow,2015-08-09,68.06,75.16,4.93,8.81,1.34,9.49,10.72,101.0,Moderate
Lucknow,2015-08-10,63.08,75.16,12.6,9.44,1.26,8.72,10.7,150.0,Moderate
Lucknow,2015-08-11,50.4,75.16,4.13,8.13,1.98,7.4,12.55,175.0,Moderate
Lucknow,2015-08-13,57.71,75.16,3.28,8.88,1.37,9.39,17.04,119.0,Moderate
Lucknow,2015-08-18,31.98,75.16,4.47,8.21,1.99,14.88,19.79,140.0,Moderate
Lucknow,2015-08-19,33.01,75.16,4.25,9.09,1.58,13.65,21.1,103.0,Moderate
Lucknow,2015-08-25,46.62,75.16,3.58,8.26,1.2,7.47,21.09,158.0,Moderate
Lucknow,2015-08-27,40.47,75.16,6.41,8.71,1.95,8.71,33.11,106.0,Moderate
Lucknow,2015-08-28,44.58,75.16,4.29,11.77,1.24,7.98,57.38,105.0,Moderate
Lucknow,2015-09-03,52.43,75.16,5.71,8.46,1.34,8.18,33.81,107.0,Moderate
Lucknow,2015-09-04,57.1,75.16,4.51,8.64,1.42,8.3,33.35,113.0,Moderate
Lucknow,2015-09-05,51.36,75.16,5.57,10.81,1.48,9.86,26.45,108.0,Moderate
Lucknow,2015-09-06,62.46,75.16,4.58,11.82,1.47,10.01,19.49,117.0,Moderate
Lucknow,2015-09-07,57.19,75.16,4.5,10.96,1.29,8.22,15.24,114.0,Moderate
Lucknow,2015-09-08,66.99,75.16,4.32,9.99,1.45,9.24,11.43,143.0,Moderate
Lucknow,2015-09-09,66.88,75.16,5.19,9.82,1.4,6.78,13.45,151.0,Moderate
Lucknow,2015-09-10,62.73,75.16,6.37,9.76,1.3,10.45,18.61,132.0,Moderate
Lucknow,2015-09-11,65.64,75.16,5.5,12.2,1.67,11.42,16.67,148.0,Moderate
Lucknow,2015-09-12,72.15,75.16,5.13,9.92,1.55,8.9,12.37,149.0,Moderate
Lucknow,2015-09-14,66.15,75.16,4.95,9.69,1.61,10.2,11.49,154.0,Moderate
Lucknow,2015-09-15,71.73,75.16,6.01,9.83,1.53,8.61,20.31,171.0,Moderate
Lucknow,2015-09-16,64.24,75.16,6.28,13.09,1.38,8.12,34.96,152.0,Moderate
Lucknow,2015-09-17,66.17,75.16,7.9,31.55,1.49,11.76,38.06,145.0,Moderate
Lucknow,2015-09-18,64.64,75.16,7.03,21.08,1.65,6.88,58.73,160.0,Moderate
Lucknow,2015-09-19,70.56,75.16,4.84,10.97,1.32,6.92,59.26,154.0,Moderate
Lucknow,2015-09-20,74.68,75.16,4.57,10.38,1.95,9.75,30.49,196.0,Moderate
Lucknow,2015-09-21,28.82,75.16,4.78,6.75,1.39,7.41,13.21,130.0,Moderate
Lucknow,2015-09-28,63.28,75.16,2.02,5.27,1.75,3.18,31.91,101.0,Moderate
Lucknow,2015-09-29,51.42,75.16,1.27,7.1,1.41,2.21,31.63,116.0,Moderate
Lucknow,2015-10-02,54.13,75.16,1.31,9.75,12.16,1.9,40.06,143.0,Moderate
Lucknow,2015-10-04,65.59,75.16,11.5,17.08,1.19,2.63,34.11,154.0,Moderate
Lucknow,2015-10-05,59.33,75.16,4.16,7.63,0.33,5.19,42.54,118.0,Moderate
Lucknow,2015-10-06,34.68,75.16,3.73,6.72,12.5,7.2,47.45,148.0,Moderate
Lucknow,2015-10-08,68.67,75.16,10.39,22.65,9.97,4.54,36.18,183.0,Moderate
Lucknow,2015-10-10,44.58,75.16,17.34,19.22,5.54,5.18,36.33,171.0,Moderate
Lucknow,2015-10-11,28.45,75.16,17.76,10.31,15.74,4.51,39.51,191.0,Moderate
Lucknow,2015-10-12,70.75,75.16,3.65,9.63,2.58,4.92,31.79,156.0,Moderate
Lucknow,2015-10-13,72.43,75.16,11.06,7.7,1.66,4.51,49.76,146.0,Moderate
Lucknow,2015-10-14,73.52,75.16,9.6,4.09,1.56,4.62,48.78,164.0,Moderate
Lucknow,2015-10-16,95.47,75.16,11.88,15.55,1.62,3.68,40.67,188.0,Moderate
Lucknow,2016-02-22,72.62,75.16,3.43,39.03,1.26,4.68,66.08,172.0,Moderate
Lucknow,2016-02-23,94.93,75.16,7.04,39.06,1.45,6.18,69.74,190.0,Moderate
Lucknow,2016-03-13,59.85,75.16,5.45,33.58,1.14,4.58,55.61,140.0,Moderate
Lucknow,2016-03-15,79.82,75.16,16.27,37.32,2.15,4.43,41.68,173.0,Moderate
Lucknow,2016-03-16,76.06,75.16,4.59,36.12,1.26,4.02,57.35,134.0,Moderate
Lucknow,2016-03-17,67.43,75.16,11.32,37.83,5.23,5.6,59.75,194.0,Moderate
Lucknow,2016-03-18,65.14,75.16,21.58,33.51,1.55,6.71,54.79,120.0,Moderate
Lucknow,2016-03-20,86.68,75.16,4.62,30.2,1.41,6.46,55.92,178.0,Moderate
Lucknow,2016-03-21,91.67,75.16,6.37,38.62,1.64,6.05,67.82,194.0,Moderate
Lucknow,2016-03-22,79.28,75.16,24.14,36.03,1.28,6.59,74.48,173.0,Moderate
Lucknow,2016-03-26,85.56,75.16,11.91,41.59,3.17,6.73,68.96,194.0,Moderate
Lucknow,2016-03-27,64.82,75.16,4.59,32.51,1.17,5.25,60.39,188.0,Moderate
Lucknow,2016-03-28,75.89,75.16,6.62,40.51,1.94,5.72,65.46,137.0,Moderate
Lucknow,2016-03-29,67.0,75.16,5.68,48.25,1.34,8.27,76.87,149.0,Moderate
Lucknow,2016-03-30,76.98,75.16,5.48,49.12,1.85,11.71,87.97,186.0,Moderate
Lucknow,2016-03-31,72.23,75.16,5.88,57.98,1.38,11.63,75.08,171.0,Moderate
Lucknow,2016-04-01,83.71,75.16,4.13,41.42,1.51,10.69,69.45,185.0,Moderate
Lucknow,2016-04-02,79.49,75.16,3.82,2.36,1.42,6.26,79.62,165.0,Moderate
Lucknow,2016-04-03,75.75,75.16,15.55,10.04,1.45,6.4,76.31,165.0,Moderate
Lucknow,2016-04-04,99.67,75.16,10.97,46.94,1.75,6.2,53.42,199.0,Moderate
Lucknow,2016-04-08,101.32,75.16,7.81,50.45,1.34,8.25,59.67,191.0,Moderate
Lucknow,2016-04-21,86.79,75.16,3.14,40.59,1.34,4.81,80.78,175.0,Moderate
Lucknow,2016-04-25,78.87,75.16,4.79,50.39,1.53,4.55,77.58,152.0,Moderate
Lucknow,2016-05-04,86.62,75.16,5.47,45.42,1.28,5.02,61.22,196.0,Moderate
Lucknow,2016-05-05,70.07,75.16,6.68,47.45,1.27,6.92,53.55,175.0,Moderate
Lucknow,2016-05-06,77.91,75.16,10.62,63.46,1.53,6.44,58.54,143.0,Moderate
Lucknow,2016-05-07,102.44,75.16,2.91,41.6,1.27,7.17,82.58,161.0,Moderate
Lucknow,2016-05-09,77.87,75.16,0.11,55.2,1.05,21.09,49.59,170.0,Moderate
Lucknow,2016-05-28,163.59,75.16,5.58,39.84,2.7,9.65,51.68,192.0,Moderate
Lucknow,2016-05-30,55.2,75.16,6.68,27.6,1.8,5.74,43.01,106.0,Moderate
Lucknow,2016-06-05,45.28,75.16,5.98,6.36,1.04,5.56,56.86,106.0,Moderate
Lucknow,2016-06-06,65.55,75.16,5.07,5.79,1.33,5.63,48.36,106.0,Moderate
Lucknow,2016-06-07,45.09,75.16,5.48,6.3,1.77,6.0,52.59,124.0,Moderate
Lucknow,2016-06-10,56.17,75.16,8.12,27.61,1.24,6.93,66.55,116.0,Moderate
Lucknow,2016-06-11,70.14,75.16,9.46,28.17,1.63,6.02,30.91,113.0,Moderate
Lucknow,2016-06-12,94.7,75.16,12.26,45.97,1.72,4.99,35.02,185.0,Moderate
Lucknow,2016-06-13,64.0,75.16,7.99,35.9,1.36,5.27,38.24,151.0,Moderate
Lucknow,2016-06-14,84.02,75.16,5.72,30.46,1.22,4.89,56.89,179.0,Moderate
Lucknow,2016-06-15,64.23,75.16,8.76,38.29,2.21,5.65,30.46,144.0,Moderate
Lucknow,2016-06-16,59.3,75.16,6.97,32.5,1.12,6.5,28.43,105.0,Moderate
Lucknow,2016-06-17,63.49,75.16,6.89,33.62,5.68,5.78,39.51,172.0,Moderate
Lucknow,2016-06-18,94.36,75.16,8.49,36.28,1.5,8.33,34.91,121.0,Moderate
Lucknow,2016-06-22,35.58,75.16,5.71,47.24,1.65,4.25,8.13,141.0,Moderate
Lucknow,2016-07-01,53.51,75.16,4.49,26.72,1.12,6.38,15.78,181.0,Moderate
Lucknow,2016-07-03,69.19,75.16,7.06,17.43,1.17,9.04,18.59,122.0,Moderate
Lucknow,2016-07-04,65.4,75.16,3.67,17.83,1.17,6.41,18.14,147.0,Moderate
Lucknow,2016-07-06,76.9,75.16,5.71,14.35,1.06,5.59,4.68,151.0,Moderate
Lucknow,2016-07-07,61.42,75.16,11.22,23.6,1.63,9.7,12.47,179.0,Moderate
Lucknow,2016-07-08,71.74,75.16,4.57,23.9,2.74,5.33,18.89,136.0,Moderate
Lucknow,2016-07-09,54.5,75.16,3.8,28.82,1.11,6.25,23.03,160.0,Moderate
Lucknow,2016-07-10,66.78,75.16,3.54,24.47,2.25,4.16,23.41,133.0,Moderate
Lucknow,2016-07-11,71.22,75.16,4.98,17.15,1.74,5.63,4.41,192.0,Moderate
Lucknow,2016-07-12,87.96,75.16,5.23,15.03,1.23,5.74,3.41,177.0,Moderate
Lucknow,2016-07-13,76.73,75.16,6.08,17.17,1.1,6.66,7.14,186.0,Moderate
Lucknow,2016-07-14,82.95,75.16,8.22,19.61,1.36,6.32,8.81,175.0,Moderate
Lucknow,2016-07-15,67.3,75.16,7.58,17.1,1.09,5.66,8.48,164.0,Moderate
Lucknow,2016-07-16,80.77,75.16,7.04,24.37,1.14,5.68,17.07,157.0,Moderate
Lucknow,2016-07-17,53.21,75.16,5.77,26.23,1.08,5.39,14.14,168.0,Moderate
Lucknow,2016-08-02,99.97,75.16,12.05,17.95,8.04,4.86,30.98,191.0,Moderate
Lucknow,2016-08-03,18.79,75.16,13.94,19.46,1.15,6.06,37.89,129.0,Moderate
Lucknow,2016-08-13,37.8,75.16,2.62,13.62,1.345,5.45,35.9,155.0,Moderate
Lucknow,2016-08-14,44.97,75.16,5.64,15.24,1.54,5.54,33.51,109.0,Moderate
Lucknow,2016-08-15,30.92,75.16,13.79,22.15,3.61,5.57,25.12,126.0,Moderate
Lucknow,2016-08-17,16.79,75.16,13.29,21.77,1.96,4.01,35.27,125.0,Moderate
Lucknow,2016-08-21,21.64,75.16,5.02,16.3,9.89,5.78,21.66,125.0,Moderate
Lucknow,2016-08-29,59.7,75.16,14.83,32.1,1.55,2.9,39.05,110.0,Moderate
Lucknow,2016-09-08,63.59,75.16,4.92,37.1,4.71,2.04,42.43,136.0,Moderate
Lucknow,2016-09-09,67.75,75.16,3.12,44.96,1.16,1.81,45.89,129.0,Moderate
Lucknow,2016-09-10,54.84,75.16,2.86,49.57,1.04,2.9,43.95,109.0,Moderate
Lucknow,2016-09-11,50.96,75.16,3.97,32.46,1.06,4.02,48.05,115.0,Moderate
Lucknow,2016-09-12,51.27,75.16,5.81,21.9,1.2,3.33,50.31,123.0,Moderate
Lucknow,2016-09-13,28.89,75.16,8.92,13.71,2.18,2.97,30.61,102.0,Moderate
Lucknow,2016-09-15,25.22,75.16,27.84,19.81,3.62,4.92,25.32,125.0,Moderate
Lucknow,2016-09-16,45.14,75.16,20.7,22.41,1.77,4.55,24.9,135.0,Moderate
Lucknow,2016-09-17,23.79,75.16,19.93,24.01,5.69,5.72,20.87,138.0,Moderate
Lucknow,2016-09-21,36.62,75.16,3.86,24.82,8.61,4.54,25.26,191.0,Moderate
Lucknow,2016-09-25,11.39,75.16,2.48,14.24,32.22,6.08,15.14,154.0,Moderate
Lucknow,2016-10-02,59.63,75.16,3.39,29.33,1.45,2.72,26.65,110.0,Moderate
Lucknow,2016-10-03,55.53,75.16,9.37,30.87,1.4,4.18,23.14,104.0,Moderate
Lucknow,2016-10-05,63.44,75.16,13.13,35.31,1.61,3.72,21.37,127.0,Moderate
Lucknow,2016-10-08,81.43,75.16,13.48,38.01,1.55,4.36,24.18,178.0,Moderate
Lucknow,2016-10-10,89.92,75.16,7.24,35.56,1.44,4.56,17.18,142.0,Moderate
Lucknow,2016-10-23,123.78,75.16,30.56,65.88,1.82,7.56,29.44,200.0,Moderate
Lucknow,2017-01-28,61.96,75.16,9.78,22.32,1.47,6.94,39.17,138.0,Moderate
Lucknow,2017-01-29,81.64,75.16,8.79,19.92,1.38,6.69,49.63,111.0,Moderate
Lucknow,2017-02-08,95.98,75.16,11.51,29.4,1.76,7.3,93.98,178.0,Moderate
Lucknow,2017-03-05,89.04,75.16,8.52,26.44,1.35,6.06,85.68,190.0,Moderate
Lucknow,2017-03-06,84.15,75.16,9.68,29.89,1.5,5.32,75.65,197.0,Moderate
Lucknow,2017-03-13,79.11,75.16,9.24,19.42,1.32,4.13,58.4,144.0,Moderate
Lucknow,2017-03-14,75.43,75.16,7.76,23.71,1.24,5.39,72.02,148.0,Moderate
Lucknow,2017-03-15,75.27,75.16,10.59,33.1,1.39,5.11,71.76,138.0,Moderate
Lucknow,2017-03-16,92.96,75.16,23.83,39.88,2.01,6.13,69.38,173.0,Moderate
Lucknow,2017-04-05,81.51,75.16,7.28,26.48,1.4,4.72,80.64,196.0,Moderate
Lucknow,2017-04-06,82.94,75.16,7.86,24.61,1.61,4.91,84.98,174.0,Moderate
Lucknow,2017-04-12,93.58,75.16,12.18,63.25,1.59,8.6,87.94,186.0,Moderate
Lucknow,2017-04-15,72.42,75.16,8.29,23.5,1.66,6.81,114.27,194.0,Moderate
Lucknow,2017-04-16,72.64,75.16,7.54,19.11,1.33,7.0,114.72,180.0,Moderate
Lucknow,2017-04-17,87.25,75.16,7.29,19.82,1.55,7.47,113.96,198.0,Moderate
Lucknow,2017-05-10,56.41,75.16,6.59,19.99,1.19,3.66,81.45,137.0,Moderate
Lucknow,2017-05-11,71.62,75.16,7.79,35.11,1.37,3.88,67.61,125.0,Moderate
Lucknow,2017-05-18,102.13,75.16,7.12,18.73,1.29,2.94,33.03,146.0,Moderate
Lucknow,2017-06-01,85.74,75.16,10.72,32.57,1.42,4.41,33.71,101.0,Moderate
Lucknow,2017-06-02,77.99,75.16,6.17,16.37,1.14,5.69,44.74,182.0,Moderate
Lucknow,2017-06-03,115.52,75.16,7.88,26.03,1.72,6.13,51.77,179.0,Moderate
Lucknow,2017-06-08,74.54,75.16,5.27,17.12,1.2,5.22,15.85,106.0,Moderate
Lucknow,2017-06-09,70.03,75.16,5.8,17.65,1.12,5.11,28.79,150.0,Moderate
Lucknow,2017-06-11,95.04,75.16,4.98,16.05,1.15,4.5,51.08,190.0,Moderate
Lucknow,2017-06-21,67.89,75.16,7.41,14.44,3.14,4.24,19.89,183.0,Moderate
Lucknow,2017-06-23,66.93,75.16,7.12,19.39,1.28,3.9,19.07,111.0,Moderate
Lucknow,2017-06-24,72.07,75.16,7.05,20.75,1.25,4.64,21.96,152.0,Moderate
Lucknow,2017-06-25,54.58,75.16,6.37,14.33,1.29,3.77,18.72,128.0,Moderate
Lucknow,2017-07-02,34.75,75.16,8.41,18.36,1.19,3.25,21.33,106.0,Moderate
Lucknow,2017-07-22,47.17,75.16,14.87,24.2,1.52,2.72,10.49,122.0,Moderate
Lucknow,2017-07-27,47.36,75.16,6.93,14.54,12.12,4.42,13.47,149.0,Moderate
Lucknow,2017-08-04,57.19,75.16,15.81,22.19,2.52,4.51,27.11,125.0,Moderate
Lucknow,2017-08-05,66.28,75.16,23.68,21.63,1.8,5.64,38.87,156.0,Moderate
Lucknow,2017-08-06,35.62,75.16,10.99,18.3,1.39,4.78,27.85,158.0,Moderate
Lucknow,2017-08-07,46.27,75.16,11.76,74.77,1.87,3.84,11.44,126.0,Moderate
Lucknow,2017-08-10,88.74,75.16,11.43,22.55,1.44,7.15,6.31,146.0,Moderate
Lucknow,2017-08-11,39.71,75.16,13.29,31.26,1.46,7.36,8.05,126.0,Moderate
Lucknow,2017-08-14,119.08,75.16,14.02,27.26,1.33,7.16,9.1,175.0,Moderate
Lucknow,2017-08-15,50.79,75.16,7.19,27.91,1.48,6.77,9.68,134.0,Moderate
Lucknow,2017-08-17,76.76,75.16,4.81,43.53,3.77,10.36,5.69,172.0,Moderate
Lucknow,2017-08-18,39.01,75.16,7.95,57.74,2.05,6.94,5.22,129.0,Moderate
Lucknow,2017-08-20,45.75,75.16,2.89,13.93,2.68,2.61,8.87,110.0,Moderate
Lucknow,2017-08-31,31.44,75.16,7.56,16.14,4.68,4.64,19.36,108.0,Moderate
Lucknow,2017-09-10,72.6,75.16,17.81,48.73,1.2,4.38,30.02,116.0,Moderate
Lucknow,2017-09-11,86.0,75.16,18.06,29.13,1.18,5.37,26.2,171.0,Moderate
Lucknow,2017-09-12,74.71,75.16,17.14,52.22,1.17,4.28,29.4,163.0,Moderate
Lucknow,2017-09-13,81.77,75.16,15.46,51.42,1.14,4.75,29.14,153.0,Moderate
Lucknow,2017-09-14,76.58,75.16,10.17,18.06,1.11,4.9,23.29,173.0,Moderate
Lucknow,2017-09-15,53.51,75.16,10.91,24.96,1.28,5.46,30.61,120.0,Moderate
Lucknow,2017-09-19,22.15,75.16,7.67,23.0,8.13,4.91,18.66,141.0,Moderate
Lucknow,2017-09-22,23.0,75.16,5.02,16.09,7.52,4.49,14.94,176.0,Moderate
Lucknow,2017-09-27,80.19,75.16,4.73,19.01,1.18,6.4,26.15,151.0,Moderate
Lucknow,2017-09-28,75.01,75.16,11.19,37.57,0.89,7.7,30.48,160.0,Moderate
Lucknow,2017-09-29,65.98,75.16,13.34,34.9,0.94,6.95,29.53,140.0,Moderate
Lucknow,2017-09-30,77.33,75.16,6.96,31.24,0.95,7.67,29.65,135.0,Moderate
Lucknow,2017-10-01,61.56,75.16,12.61,26.32,0.8,6.78,23.32,140.0,Moderate
Lucknow,2017-10-02,68.78,75.16,7.94,24.24,0.71,8.56,16.98,115.0,Moderate
Lucknow,2017-10-03,58.8,75.16,15.79,34.36,0.78,8.82,15.38,122.0,Moderate
Lucknow,2017-10-06,60.54,75.16,12.67,37.58,1.04,7.04,20.43,103.0,Moderate
Lucknow,2017-10-07,83.04,75.16,16.71,43.59,1.18,6.75,25.48,138.0,Moderate
Lucknow,2017-10-08,82.36,75.16,12.31,34.46,1.0,6.95,28.6,188.0,Moderate
Lucknow,2017-10-09,81.08,75.16,20.44,41.3,1.02,7.04,19.71,165.0,Moderate
Lucknow,2017-10-11,73.41,75.16,8.57,30.57,1.1,5.91,18.43,200.0,Moderate
Lucknow,2017-10-12,95.02,75.16,12.35,44.26,0.79,6.5,23.52,182.0,Moderate
Lucknow,2018-02-27,76.71,75.16,7.25,25.24,0.72,13.5,89.05,181.0,Moderate
Lucknow,2018-03-05,91.04,75.16,8.88,20.32,0.65,11.02,59.88,187.0,Moderate
Lucknow,2018-03-18,77.35,75.16,9.06,28.74,0.27,11.51,47.83,142.0,Moderate
Lucknow,2018-03-19,97.05,75.16,10.2,34.84,0.31,11.29,48.96,196.0,Moderate
Lucknow,2018-03-24,88.04,75.16,9.83,31.61,0.32,11.63,51.96,197.0,Moderate
Lucknow,2018-03-25,93.26,75.16,9.69,27.88,0.31,9.9,51.79,198.0,Moderate
Lucknow,2018-03-26,72.45,75.16,10.28,31.96,0.34,10.38,51.08,151.0,Moderate
Lucknow,2018-03-27,75.58,75.16,9.32,34.22,0.39,10.63,49.84,137.0,Moderate
Lucknow,2018-04-01,70.5,75.16,36.46,81.53,0.56,10.62,32.79,106.0,Moderate
Lucknow,2018-04-06,74.21,75.16,13.93,48.9,0.41,8.36,32.04,153.0,Moderate
Lucknow,2018-04-07,61.52,75.16,16.1,43.15,0.41,7.21,30.18,143.0,Moderate
Lucknow,2018-04-08,58.97,75.16,19.15,58.47,0.43,8.54,27.04,102.0,Moderate
Lucknow,2018-04-09,80.37,75.16,19.02,53.26,0.39,8.84,24.52,146.0,Moderate
Lucknow,2018-04-10,60.77,75.16,23.43,49.71,0.51,15.8,29.03,126.0,Moderate
Lucknow,2018-04-11,66.26,75.16,15.84,49.9,0.44,10.96,30.1,132.0,Moderate
Lucknow,2018-04-15,67.08,75.16,20.18,54.0,0.48,12.0,36.2,113.0,Moderate
Lucknow,2018-04-16,85.99,75.16,45.67,59.66,0.56,11.41,28.24,180.0,Moderate
Lucknow,2018-04-19,75.31,75.16,15.85,39.18,0.36,10.77,39.54,162.0,Moderate
Lucknow,2018-04-22,91.21,75.16,10.26,27.16,0.29,10.77,52.0,194.0,Moderate
Lucknow,2018-04-23,64.98,75.16,11.31,33.33,0.3,10.81,56.54,156.0,Moderate
Lucknow,2018-04-24,82.47,75.16,25.03,50.62,0.41,12.27,48.87,160.0,Moderate
Lucknow,2018-04-28,79.19,75.16,21.65,62.8,0.47,12.83,41.36,195.0,Moderate
Lucknow,2018-04-29,92.34,75.16,20.28,59.94,0.42,12.0,43.0,197.0,Moderate
Lucknow,2018-04-30,64.04,75.16,19.61,53.32,0.43,9.26,45.07,162.0,Moderate
Lucknow,2018-05-02,74.0,75.16,19.68,53.33,0.53,10.77,39.69,108.0,Moderate
Lucknow,2018-05-03,55.94,75.16,21.77,53.34,0.38,9.62,31.22,170.0,Moderate
Lucknow,2018-05-05,82.48,75.16,22.57,65.69,0.53,10.09,37.24,126.0,Moderate
Lucknow,2018-05-06,93.08,75.16,21.92,63.88,0.51,11.07,44.38,196.0,Moderate
Lucknow,2018-05-15,73.23,75.16,11.67,61.01,0.5,9.89,32.0,164.0,Moderate
Lucknow,2018-05-31,81.53,75.16,23.26,72.12,0.37,6.46,76.86,174.0,Moderate
Lucknow,2018-06-01,72.29,75.16,14.15,60.91,0.43,7.22,74.77,139.0,Moderate
Lucknow,2018-06-02,77.82,75.16,4.47,28.84,0.47,7.39,7.48,151.0,Moderate
Lucknow,2018-06-03,94.26,75.16,4.28,28.97,0.66,7.86,8.51,179.0,Moderate
Lucknow,2018-06-06,59.98,75.16,2.42,20.37,0.66,8.73,13.16,175.0,Moderate
Lucknow,2018-06-07,85.89,75.16,2.18,15.65,0.68,9.96,11.79,127.0,Moderate
Lucknow,2018-06-08,62.91,75.16,2.03,13.02,0.58,9.92,9.48,161.0,Moderate
Lucknow,2018-06-09,62.85,75.16,2.66,16.06,0.56,10.68,10.32,108.0,Moderate
Lucknow,2018-06-10,54.84,75.16,2.15,13.45,0.48,10.4,11.82,133.0,Moderate
Lucknow,2018-06-11,57.9,75.16,3.91,15.31,0.51,10.0,19.91,107.0,Moderate
Lucknow,2018-06-12,71.02,75.16,9.31,25.79,0.58,10.03,22.67,125.0,Moderate
Lucknow,2018-06-13,80.85,75.16,7.3,24.58,0.64,9.01,18.83,147.0,Moderate
Lucknow,2018-06-14,100.83,75.16,14.51,28.15,1.03,10.09,16.96,181.0,Moderate
Lucknow,2018-06-19,70.44,75.16,10.13,32.94,0.92,7.24,14.85,179.0,Moderate
Lucknow,2018-06-20,90.31,75.16,9.45,36.14,0.89,8.89,18.51,186.0,Moderate
Lucknow,2018-06-24,63.36,75.16,9.34,27.8,0.84,7.96,29.73,157.0,Moderate
